"GEO_ID","NAME","P039001","P039002","P039003","P039004","P039005","P039006","P039007","P039008","P039009","P039010","P039011","P039012","P039013","P039014","P039015","P039016","P039017","P039018","P039019","P039020"
"8710000US3614068","ZCTA5 14068, New York","1784","1529","701","131","127","443","828","255","60","26","4","3","19","34","195","135","33","11","91","60"
"8710000US3614069","ZCTA5 14069, New York","240","208","83","22","10","51","125","32","13","9","2","2","5","4","19","13","5","0","8","6"
"8710000US3614070","ZCTA5 14070, New York","1272","862","327","56","74","197","535","410","113","77","25","13","39","36","297","196","49","33","114","101"
"8710000US3614072","ZCTA5 14072, New York","5691","4746","1949","382","332","1235","2797","945","290","159","38","14","107","131","655","405","67","39","299","250"
"8710000US3614075","ZCTA5 14075, New York","11411","9090","3651","750","626","2275","5439","2321","614","305","80","30","195","309","1707","982","175","144","663","725"
"8710000US3614080","ZCTA5 14080, New York","1241","1049","414","73","89","252","635","192","65","40","14","4","22","25","127","78","22","8","48","49"
"8710000US3614081","ZCTA5 14081, New York","763","509","180","36","43","101","329","254","76","56","12","9","35","20","178","121","21","32","68","57"
"8710000US3614082","ZCTA5 14082, New York","124","103","30","7","6","17","73","21","7","4","2","1","1","3","14","9","2","2","5","5"
"8710000US3614085","ZCTA5 14085, New York","2094","1782","883","216","179","488","899","312","104","66","17","8","41","38","208","114","18","14","82","94"
"8710000US3614086","ZCTA5 14086, New York","8719","7304","3392","656","586","2150","3912","1415","420","220","46","28","146","200","995","550","102","65","383","445"
"8710000US3614091","ZCTA5 14091, New York","296","223","80","16","25","39","143","73","31","17","3","6","8","14","42","30","7","4","19","12"
"8710000US3614092","ZCTA5 14092, New York","2993","2421","831","179","143","509","1590","572","158","76","10","9","57","82","414","222","44","30","148","192"
"8710000US3614094","ZCTA5 14094, New York","13236","9730","3911","878","743","2290","5819","3506","1005","597","172","90","335","408","2501","1688","409","305","974","813"
"8710000US3614098","ZCTA5 14098, New York","789","630","249","34","62","153","381","159","65","45","13","4","28","20","94","60","9","11","40","34"
"8710000US3614101","ZCTA5 14101, New York","496","391","137","21","34","82","254","105","30","23","8","2","13","7","75","58","18","8","32","17"
"8710000US3614102","ZCTA5 14102, New York","367","311","137","14","22","101","174","56","17","11","3","0","8","6","39","26","4","6","16","13"
"8710000US3614103","ZCTA5 14103, New York","2829","1974","737","138","156","443","1237","855","257","176","52","26","98","81","598","417","83","94","240","181"
"8710000US3614105","ZCTA5 14105, New York","1284","1023","392","55","76","261","631","261","86","46","15","6","25","40","175","121","25","21","75","54"
"8710000US3614108","ZCTA5 14108, New York","1620","1214","477","73","96","308","737","406","103","67","14","10","43","36","303","187","34","28","125","116"
"8710000US3614109","ZCTA5 14109, New York","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614111","ZCTA5 14111, New York","902","714","310","66","57","187","404","188","61","29","4","2","23","32","127","76","17","12","47","51"
"8710000US3614112","ZCTA5 14112, New York","24","17","9","2","2","5","8","7","3","2","0","0","2","1","4","4","1","0","3","0"
"8710000US3614113","ZCTA5 14113, New York","193","162","60","11","13","36","102","31","13","9","2","0","7","4","18","10","3","0","7","8"
"8710000US3614120","ZCTA5 14120, New York","12112","9415","3630","773","675","2182","5785","2697","772","413","123","49","241","359","1925","1127","271","174","682","798"
"8710000US3614125","ZCTA5 14125, New York","1007","787","329","65","60","204","458","220","74","44","5","15","24","30","146","105","25","17","63","41"
"8710000US3614126","ZCTA5 14126, New York","155","116","39","3","7","29","77","39","12","7","3","0","4","5","27","19","9","0","10","8"
"8710000US3614127","ZCTA5 14127, New York","8187","6948","2974","556","554","1864","3974","1239","377","202","45","18","139","175","862","476","73","47","356","386"
"8710000US3614129","ZCTA5 14129, New York","404","283","107","17","28","62","176","121","37","24","9","6","9","13","84","59","16","11","32","25"
"8710000US3614130","ZCTA5 14130, New York","69","49","23","5","5","13","26","20","9","5","0","1","4","4","11","6","1","2","3","5"
"8710000US3614131","ZCTA5 14131, New York","1480","1173","442","69","78","295","731","307","113","60","15","8","37","53","194","117","20","20","77","77"
"8710000US3614132","ZCTA5 14132, New York","1663","1332","480","104","86","290","852","331","110","62","16","7","39","48","221","117","15","19","83","104"
"8710000US3614134","ZCTA5 14134, New York","35","30","11","0","3","8","19","5","0","0","0","0","0","0","5","2","1","1","0","3"
"8710000US3614135","ZCTA5 14135, New York","34","30","9","2","1","6","21","4","2","2","0","2","0","0","2","1","0","0","1","1"
"8710000US3614136","ZCTA5 14136, New York","1364","1004","394","78","84","232","610","360","102","76","23","12","41","26","258","165","43","33","89","93"
"8710000US3614138","ZCTA5 14138, New York","535","402","165","39","33","93","237","133","48","30","5","2","23","18","85","61","13","9","39","24"
"8710000US3614139","ZCTA5 14139, New York","607","513","185","53","32","100","328","94","40","21","6","5","10","19","54","33","7","6","20","21"
"8710000US3614141","ZCTA5 14141, New York","2063","1555","596","115","119","362","959","508","187","115","22","21","72","72","321","215","52","34","129","106"
"8710000US3614143","ZCTA5 14143, New York","362","290","90","20","21","49","200","72","27","18","7","1","10","9","45","27","4","4","19","18"
"8710000US3614145","ZCTA5 14145, New York","466","389","145","23","28","94","244","77","30","18","7","3","8","12","47","22","5","5","12","25"
"8710000US3614150","ZCTA5 14150, New York","11112","8208","2783","633","538","1612","5425","2904","781","364","86","44","234","417","2123","1200","262","198","740","923"
"8710000US3614167","ZCTA5 14167, New York","472","377","123","25","18","80","254","95","48","31","5","7","19","17","47","24","9","2","13","23"
"8710000US3614168","ZCTA5 14168, New York","10","9","3","1","1","1","6","1","0","0","0","0","0","0","1","0","0","0","0","1"
"8710000US3614169","ZCTA5 14169, New York","40","22","10","2","1","7","12","18","3","3","1","1","1","0","15","12","3","3","6","3"
"8710000US3614170","ZCTA5 14170, New York","648","538","204","32","45","127","334","110","50","24","4","2","18","26","60","34","5","4","25","26"
"8710000US3614171","ZCTA5 14171, New York","592","468","158","24","35","99","310","124","55","32","6","6","20","23","69","40","6","9","25","29"
"8710000US3614172","ZCTA5 14172, New York","902","733","275","49","53","173","458","169","51","24","6","3","15","27","118","74","14","8","52","44"
"8710000US3614173","ZCTA5 14173, New York","106","75","25","6","5","14","50","31","10","9","3","1","5","1","21","14","2","0","12","7"
"8710000US3614174","ZCTA5 14174, New York","1669","1352","492","87","77","328","860","317","110","64","18","6","40","46","207","128","31","18","79","79"
"8710000US3614201","ZCTA5 14201, New York","2121","876","375","111","121","143","501","1245","194","106","37","15","54","88","1051","780","218","191","371","271"
"8710000US3614202","ZCTA5 14202, New York","560","339","92","42","18","32","247","221","47","24","9","3","12","23","174","116","37","20","59","58"
"8710000US3614203","ZCTA5 14203, New York","186","35","6","1","3","2","29","151","13","8","1","0","7","5","138","110","30","29","51","28"
"8710000US3614204","ZCTA5 14204, New York","2040","671","234","36","62","136","437","1369","217","110","24","15","71","107","1152","795","183","167","445","357"
"8710000US3614206","ZCTA5 14206, New York","5096","2858","1039","255","219","565","1819","2238","619","336","93","57","186","283","1619","996","269","205","522","623"
"8710000US3614207","ZCTA5 14207, New York","5411","2508","1200","247","322","631","1308","2903","640","356","102","60","194","284","2263","1689","410","476","803","574"
"8710000US3614208","ZCTA5 14208, New York","2194","682","273","51","61","161","409","1512","234","111","28","13","70","123","1278","777","132","190","455","501"
"8710000US3614209","ZCTA5 14209, New York","1384","665","240","58","55","127","425","719","131","65","19","7","39","66","588","401","100","86","215","187"
"8710000US3614210","ZCTA5 14210, New York","3534","1768","764","166","179","419","1004","1766","487","272","79","45","148","215","1279","849","236","200","413","430"
"8710000US3614211","ZCTA5 14211, New York","5454","1783","754","130","198","426","1029","3671","602","302","75","35","192","300","3069","2155","450","558","1147","914"
"8710000US3614212","ZCTA5 14212, New York","2408","1100","469","75","121","273","631","1308","284","144","28","21","95","140","1024","691","153","190","348","333"
"8710000US3614213","ZCTA5 14213, New York","5114","2288","1253","308","407","538","1035","2826","587","312","93","52","167","275","2239","1667","423","461","783","572"
"8710000US3614214","ZCTA5 14214, New York","3758","2043","854","253","149","452","1189","1715","356","171","52","16","103","185","1359","890","199","181","510","469"
"8710000US3614215","ZCTA5 14215, New York","9958","3596","1516","275","338","903","2080","6362","874","479","102","68","309","395","5488","3969","769","972","2228","1519"
"8710000US3614216","ZCTA5 14216, New York","5170","3190","1267","402","210","655","1923","1980","459","207","72","25","110","252","1521","934","259","148","527","587"
"8710000US3614217","ZCTA5 14217, New York","5832","4090","1636","422","320","894","2454","1742","419","219","70","27","122","200","1323","778","169","90","519","545"
"8710000US3614218","ZCTA5 14218, New York","4603","2771","1035","229","286","520","1736","1832","435","196","63","27","106","239","1397","866","241","158","467","531"
"8710000US3614219","ZCTA5 14219, New York","3045","2019","771","179","150","442","1248","1026","260","118","38","16","64","142","766","475","108","72","295","291"
"8710000US3614220","ZCTA5 14220, New York","6086","3837","1629","429","334","866","2208","2249","574","282","89","31","162","292","1675","1059","264","214","581","616"
"8710000US3614221","ZCTA5 14221, New York","14100","11847","4700","999","828","2873","7147","2253","557","266","36","20","210","291","1696","870","99","86","685","826"
"8710000US3614222","ZCTA5 14222, New York","2022","1473","475","156","94","225","998","549","188","75","21","5","49","113","361","194","67","21","106","167"
"8710000US3614223","ZCTA5 14223, New York","6112","4611","1754","399","327","1028","2857","1501","369","191","40","23","128","178","1132","624","87","103","434","508"
"8710000US3614224","ZCTA5 14224, New York","10910","8602","3169","627","528","2014","5433","2308","637","298","66","42","190","339","1671","859","148","99","612","812"
"8710000US3614225","ZCTA5 14225, New York","8794","5944","2132","546","376","1210","3812","2850","723","355","123","45","187","368","2127","1202","272","222","708","925"
"8710000US3614226","ZCTA5 14226, New York","7540","5695","2409","660","456","1293","3286","1845","403","193","54","19","120","210","1442","882","238","101","543","560"
"8710000US3614227","ZCTA5 14227, New York","6283","4745","1500","405","235","860","3245","1538","416","191","59","24","108","225","1122","581","120","86","375","541"
"8710000US3614228","ZCTA5 14228, New York","4642","3487","1454","362","266","826","2033","1155","291","133","44","14","75","158","864","554","102","98","354","310"
"8710000US3614261","ZCTA5 14261, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614301","ZCTA5 14301, New York","2959","1300","436","97","112","227","864","1659","356","181","68","18","95","175","1303","932","267","179","486","371"
"8710000US3614302","ZCTA5 14302, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614303","ZCTA5 14303, New York","1384","574","188","48","35","105","386","810","179","98","35","15","48","81","631","443","120","96","227","188"
"8710000US3614304","ZCTA5 14304, New York","8060","5712","2091","474","399","1218","3621","2348","656","318","83","42","193","338","1692","968","190","122","656","724"
"8710000US3614305","ZCTA5 14305, New York","4303","2291","818","158","183","477","1473","2012","420","233","52","43","138","187","1592","1081","269","225","587","511"
"8710000US3614411","ZCTA5 14411, New York","3255","2250","860","153","179","528","1390","1005","309","197","61","34","102","112","696","455","117","80","258","241"
"8710000US3614414","ZCTA5 14414, New York","1917","1496","623","151","118","354","873","421","129","68","27","7","34","61","292","172","48","18","106","120"
"8710000US3614415","ZCTA5 14415, New York","37","24","8","1","2","5","16","13","3","2","0","0","2","1","10","7","1","2","4","3"
"8710000US3614416","ZCTA5 14416, New York","1054","866","354","63","65","226","512","188","65","30","8","3","19","35","123","71","11","12","48","52"
"8710000US3614418","ZCTA5 14418, New York","380","321","98","23","14","61","223","59","22","15","3","2","10","7","37","23","3","6","14","14"
"8710000US3614420","ZCTA5 14420, New York","4243","3226","1363","291","252","820","1863","1017","300","180","48","26","106","120","717","472","96","60","316","245"
"8710000US3614422","ZCTA5 14422, New York","695","577","217","47","42","128","360","118","35","20","8","1","11","15","83","59","10","8","41","24"
"8710000US3614423","ZCTA5 14423, New York","1330","1032","409","81","74","254","623","298","94","56","16","6","34","38","204","131","17","20","94","73"
"8710000US3614424","ZCTA5 14424, New York","6825","5216","1946","381","384","1181","3270","1609","487","289","78","41","170","198","1122","697","156","104","437","425"
"8710000US3614425","ZCTA5 14425, New York","2898","2227","1095","280","209","606","1132","671","185","120","44","22","54","65","486","337","60","67","210","149"
"8710000US3614427","ZCTA5 14427, New York","552","439","155","29","35","91","284","113","43","30","10","5","15","13","70","47","6","6","35","23"
"8710000US3614428","ZCTA5 14428, New York","2224","1866","799","150","119","530","1067","358","100","52","10","4","38","48","258","144","21","22","101","114"
"8710000US3614432","ZCTA5 14432, New York","1486","1107","449","91","72","286","658","379","113","74","17","12","45","39","266","185","36","31","118","81"
"8710000US3614433","ZCTA5 14433, New York","1200","884","372","74","96","202","512","316","117","67","24","9","34","50","199","140","34","26","80","59"
"8710000US3614435","ZCTA5 14435, New York","826","697","255","41","48","166","442","129","51","29","6","4","19","22","78","44","12","6","26","34"
"8710000US3614437","ZCTA5 14437, New York","2623","1933","678","147","123","408","1255","690","219","148","33","24","91","71","471","324","80","55","189","147"
"8710000US3614441","ZCTA5 14441, New York","77","59","21","2","5","14","38","18","7","4","1","2","1","3","11","8","3","0","5","3"
"8710000US3614445","ZCTA5 14445, New York","1981","1240","525","148","98","279","715","741","204","125","42","14","69","79","537","336","75","58","203","201"
"8710000US3614450","ZCTA5 14450, New York","11529","9705","4162","857","658","2647","5543","1824","440","251","46","23","182","189","1384","894","150","112","632","490"
"8710000US3614454","ZCTA5 14454, New York","1641","1285","471","97","93","281","814","356","90","52","11","10","31","38","266","177","44","33","100","89"
"8710000US3614456","ZCTA5 14456, New York","4739","3288","1149","244","221","684","2139","1451","351","213","69","30","114","138","1100","774","180","172","422","326"
"8710000US3614462","ZCTA5 14462, New York","187","153","64","13","14","37","89","34","14","7","2","1","4","7","20","13","2","2","9","7"
"8710000US3614464","ZCTA5 14464, New York","2059","1588","661","119","130","412","927","471","161","108","29","16","63","53","310","226","41","43","142","84"
"8710000US3614466","ZCTA5 14466, New York","503","407","152","27","27","98","255","96","39","28","8","5","15","11","57","36","10","5","21","21"
"8710000US3614467","ZCTA5 14467, New York","2487","1940","789","162","147","480","1151","547","142","72","13","11","48","70","405","254","36","50","168","151"
"8710000US3614468","ZCTA5 14468, New York","5091","4234","1707","355","340","1012","2527","857","274","167","41","16","110","107","583","374","59","48","267","209"
"8710000US3614469","ZCTA5 14469, New York","1787","1439","541","112","85","344","898","348","120","70","18","5","47","50","228","133","25","21","87","95"
"8710000US3614470","ZCTA5 14470, New York","2238","1672","638","133","111","394","1034","566","194","105","23","20","62","89","372","241","55","38","148","131"
"8710000US3614471","ZCTA5 14471, New York","771","622","177","41","29","107","445","149","40","18","4","0","14","22","109","75","15","5","55","34"
"8710000US3614472","ZCTA5 14472, New York","2434","2085","975","154","141","680","1110","349","101","56","9","7","40","45","248","161","17","18","126","87"
"8710000US3614475","ZCTA5 14475, New York","66","60","26","8","8","10","34","6","3","3","0","0","3","0","3","3","0","0","3","0"
"8710000US3614476","ZCTA5 14476, New York","676","538","186","46","26","114","352","138","64","41","10","7","24","23","74","52","12","6","34","22"
"8710000US3614477","ZCTA5 14477, New York","471","381","154","23","33","98","227","90","31","14","3","4","7","17","59","41","12","3","26","18"
"8710000US3614478","ZCTA5 14478, New York","241","212","45","11","8","26","167","29","6","3","1","0","2","3","23","16","3","5","8","7"
"8710000US3614479","ZCTA5 14479, New York","81","58","24","7","3","14","34","23","5","4","0","1","3","1","18","12","3","0","9","6"
"8710000US3614480","ZCTA5 14480, New York","218","129","48","13","11","24","81","89","25","21","8","0","13","4","64","47","11","9","27","17"
"8710000US3614481","ZCTA5 14481, New York","527","407","137","29","26","82","270","120","43","24","10","2","12","19","77","47","13","7","27","30"
"8710000US3614482","ZCTA5 14482, New York","2202","1661","670","142","134","394","991","541","172","114","38","16","60","58","369","249","55","42","152","120"
"8710000US3614485","ZCTA5 14485, New York","1143","924","388","72","80","236","536","219","69","36","12","5","19","33","150","84","15","7","62","66"
"8710000US3614486","ZCTA5 14486, New York","89","76","32","10","4","18","44","13","3","1","0","0","1","2","10","6","1","0","5","4"
"8710000US3614487","ZCTA5 14487, New York","1682","1332","599","113","107","379","733","350","116","71","16","7","48","45","234","144","15","28","101","90"
"8710000US3614489","ZCTA5 14489, New York","1820","1280","429","90","74","265","851","540","155","102","25","14","63","53","385","262","70","47","145","123"
"8710000US3614502","ZCTA5 14502, New York","2980","2434","1162","267","210","685","1272","546","182","116","31","17","68","66","364","262","56","37","169","102"
"8710000US3614504","ZCTA5 14504, New York","460","304","100","18","25","57","204","156","47","28","10","4","14","19","109","67","15","14","38","42"
"8710000US3614505","ZCTA5 14505, New York","1527","1228","483","75","99","309","745","299","95","61","14","11","36","34","204","134","36","18","80","70"
"8710000US3614506","ZCTA5 14506, New York","379","348","155","21","32","102","193","31","10","7","0","1","6","3","21","12","0","3","9","9"
"8710000US3614507","ZCTA5 14507, New York","383","281","94","15","24","55","187","102","43","31","6","2","23","12","59","32","8","5","19","27"
"8710000US3614510","ZCTA5 14510, New York","1195","816","285","76","56","153","531","379","111","74","28","11","35","37","268","182","43","33","106","86"
"8710000US3614511","ZCTA5 14511, New York","140","114","46","14","6","26","68","26","7","5","1","0","4","2","19","9","2","1","6","10"
"8710000US3614512","ZCTA5 14512, New York","1350","1052","393","78","79","236","659","298","99","71","15","6","50","28","199","142","25","22","95","57"
"8710000US3614513","ZCTA5 14513, New York","3544","2431","903","172","202","529","1528","1113","284","192","57","28","107","92","829","575","155","98","322","254"
"8710000US3614514","ZCTA5 14514, New York","1724","1363","643","175","158","310","720","361","88","54","12","9","33","34","273","190","40","22","128","83"
"8710000US3614516","ZCTA5 14516, New York","670","521","177","44","31","102","344","149","62","40","10","9","21","22","87","57","17","9","31","30"
"8710000US3614517","ZCTA5 14517, New York","783","573","223","48","34","141","350","210","62","46","18","5","23","16","148","95","22","16","57","53"
"8710000US3614519","ZCTA5 14519, New York","3295","2672","1117","242","204","671","1555","623","211","134","27","20","87","77","412","292","57","37","198","120"
"8710000US3614521","ZCTA5 14521, New York","690","527","211","55","48","108","316","163","59","36","8","4","24","23","104","67","19","13","35","37"
"8710000US3614522","ZCTA5 14522, New York","2649","2027","743","166","130","447","1284","622","202","130","39","18","73","72","420","296","69","48","179","124"
"8710000US3614525","ZCTA5 14525, New York","811","646","263","52","50","161","383","165","75","44","9","4","31","31","90","54","11","5","38","36"
"8710000US3614526","ZCTA5 14526, New York","5619","4743","2080","438","324","1318","2663","876","255","125","26","15","84","130","621","374","59","51","264","247"
"8710000US3614527","ZCTA5 14527, New York","3276","2542","938","226","220","492","1604","734","218","139","38","20","81","79","516","342","62","63","217","174"
"8710000US3614529","ZCTA5 14529, New York","23","17","4","0","0","4","13","6","4","2","1","0","1","2","2","1","0","0","1","1"
"8710000US3614530","ZCTA5 14530, New York","1509","1114","413","101","79","233","701","395","138","79","20","10","49","59","257","169","35","26","108","88"
"8710000US3614532","ZCTA5 14532, New York","1198","934","388","88","59","241","546","264","82","51","6","14","31","31","182","128","24","20","84","54"
"8710000US3614533","ZCTA5 14533, New York","561","439","169","40","27","102","270","122","39","21","10","5","6","18","83","58","14","5","39","25"
"8710000US3614534","ZCTA5 14534, New York","9102","8121","3651","577","637","2437","4470","981","282","156","19","13","124","126","699","418","34","33","351","281"
"8710000US3614536","ZCTA5 14536, New York","191","145","63","16","13","34","82","46","21","15","6","0","9","6","25","13","2","4","7","12"
"8710000US3614537","ZCTA5 14537, New York","57","37","15","3","2","10","22","20","6","2","2","0","0","4","14","8","4","4","0","6"
"8710000US3614539","ZCTA5 14539, New York","67","54","23","5","5","13","31","13","4","4","1","0","3","0","9","7","0","1","6","2"
"8710000US3614541","ZCTA5 14541, New York","665","539","220","36","61","123","319","126","48","25","5","4","16","23","78","49","16","9","24","29"
"8710000US3614542","ZCTA5 14542, New York","25","17","3","0","1","2","14","8","4","3","2","0","1","1","4","2","2","0","0","2"
"8710000US3614543","ZCTA5 14543, New York","890","774","269","52","31","186","505","116","46","24","7","0","17","22","70","38","5","2","31","32"
"8710000US3614544","ZCTA5 14544, New York","562","431","169","34","43","92","262","131","39","23","8","2","13","16","92","59","8","6","45","33"
"8710000US3614545","ZCTA5 14545, New York","53","41","13","6","3","4","28","12","5","4","1","0","3","1","7","6","2","2","2","1"
"8710000US3614546","ZCTA5 14546, New York","1267","1006","352","81","68","203","654","261","65","30","12","4","14","35","196","126","24","16","86","70"
"8710000US3614548","ZCTA5 14548, New York","1175","905","354","64","54","236","551","270","94","52","12","8","32","42","176","109","26","18","65","67"
"8710000US3614549","ZCTA5 14549, New York","28","19","5","3","0","2","14","9","5","3","1","1","1","2","4","4","0","1","3","0"
"8710000US3614550","ZCTA5 14550, New York","405","310","120","29","20","71","190","95","28","12","2","0","10","16","67","45","11","7","27","22"
"8710000US3614551","ZCTA5 14551, New York","1426","1033","379","61","88","230","654","393","125","83","19","16","48","42","268","184","40","44","100","84"
"8710000US3614555","ZCTA5 14555, New York","281","227","48","13","5","30","179","54","19","14","2","2","10","5","35","23","5","4","14","12"
"8710000US3614559","ZCTA5 14559, New York","5083","4154","1747","320","295","1132","2407","929","282","157","32","17","108","125","647","405","57","68","280","242"
"8710000US3614560","ZCTA5 14560, New York","617","497","164","36","27","101","333","120","55","38","8","5","25","17","65","45","13","7","25","20"
"8710000US3614561","ZCTA5 14561, New York","806","658","276","43","69","164","382","148","52","30","8","5","17","22","96","53","9","8","36","43"
"8710000US3614564","ZCTA5 14564, New York","4059","3537","1670","315","335","1020","1867","522","171","102","15","14","73","69","351","213","33","19","161","138"
"8710000US3614568","ZCTA5 14568, New York","1748","1467","659","143","97","419","808","281","99","66","14","13","39","33","182","116","21","12","83","66"
"8710000US3614569","ZCTA5 14569, New York","1598","1241","493","100","98","295","748","357","101","62","15","7","40","39","256","178","46","26","106","78"
"8710000US3614571","ZCTA5 14571, New York","325","270","78","8","15","55","192","55","20","11","3","2","6","9","35","23","2","1","20","12"
"8710000US3614572","ZCTA5 14572, New York","1392","998","375","59","76","240","623","394","122","91","28","14","49","31","272","180","41","26","113","92"
"8710000US3614580","ZCTA5 14580, New York","13962","11652","5161","1126","945","3090","6491","2310","608","344","64","38","242","264","1702","1065","182","132","751","637"
"8710000US3614585","ZCTA5 14585, New York","35","24","3","1","0","2","21","11","1","0","0","0","0","1","10","4","0","2","2","6"
"8710000US3614586","ZCTA5 14586, New York","2453","2026","1061","328","211","522","965","427","110","68","19","12","37","42","317","214","35","29","150","103"
"8710000US3614588","ZCTA5 14588, New York","27","20","8","1","4","3","12","7","3","1","0","0","1","2","4","3","1","0","2","1"
"8710000US3614589","ZCTA5 14589, New York","2202","1741","658","140","122","396","1083","461","138","84","25","16","43","54","323","222","37","39","146","101"
"8710000US3614590","ZCTA5 14590, New York","1437","1086","425","74","92","259","661","351","127","85","19","12","54","42","224","156","39","28","89","68"
"8710000US3614591","ZCTA5 14591, New York","500","410","151","30","25","96","259","90","32","20","7","3","10","12","58","37","7","3","27","21"
"8710000US3614592","ZCTA5 14592, New York","34","26","7","1","0","6","19","8","2","2","0","0","2","0","6","4","0","0","4","2"
"8710000US3614604","ZCTA5 14604, New York","135","75","9","4","0","5","66","60","19","10","3","0","7","9","41","24","7","4","13","17"
"8710000US3614605","ZCTA5 14605, New York","2838","646","312","79","79","154","334","2192","270","145","37","25","83","125","1922","1504","382","417","705","418"
"8710000US3614606","ZCTA5 14606, New York","7271","4234","1734","394","365","975","2500","3037","667","335","101","57","177","332","2370","1676","359","375","942","694"
"8710000US3614607","ZCTA5 14607, New York","1727","1030","260","127","40","93","770","697","202","75","33","4","38","127","495","306","123","51","132","189"
"8710000US3614608","ZCTA5 14608, New York","2569","681","337","87","90","160","344","1888","302","175","36","32","107","127","1586","1245","325","350","570","341"
"8710000US3614609","ZCTA5 14609, New York","10511","5373","2182","683","480","1019","3191","5138","893","485","142","74","269","408","4245","3102","807","749","1546","1143"
"8710000US3614610","ZCTA5 14610, New York","3195","2532","896","292","142","462","1636","663","177","90","22","10","58","87","486","277","77","20","180","209"
"8710000US3614611","ZCTA5 14611, New York","3873","1173","556","96","151","309","617","2700","447","242","66","46","130","205","2253","1697","392","502","803","556"
"8710000US3614612","ZCTA5 14612, New York","9221","7059","2734","622","442","1670","4325","2162","604","342","112","37","193","262","1558","968","228","137","603","590"
"8710000US3614613","ZCTA5 14613, New York","3329","1312","695","131","185","379","617","2017","354","215","57","44","114","139","1663","1361","336","396","629","302"
"8710000US3614614","ZCTA5 14614, New York","8","7","0","0","0","0","7","1","0","0","0","0","0","0","1","1","1","0","0","0"
"8710000US3614615","ZCTA5 14615, New York","4013","2225","895","233","205","457","1330","1788","381","238","70","29","139","143","1407","1035","275","257","503","372"
"8710000US3614616","ZCTA5 14616, New York","7471","4879","1911","467","417","1027","2968","2592","606","347","115","34","198","259","1986","1357","298","252","807","629"
"8710000US3614617","ZCTA5 14617, New York","6321","4973","2045","498","372","1175","2928","1348","356","181","38","21","122","175","992","581","78","73","430","411"
"8710000US3614618","ZCTA5 14618, New York","5419","4473","2025","491","366","1168","2448","946","231","144","21","18","105","87","715","466","61","46","359","249"
"8710000US3614619","ZCTA5 14619, New York","3608","1498","670","135","160","375","828","2110","335","182","46","34","102","153","1775","1271","257","319","695","504"
"8710000US3614620","ZCTA5 14620, New York","4081","2568","961","403","165","393","1607","1513","340","159","63","19","77","181","1173","793","278","122","393","380"
"8710000US3614621","ZCTA5 14621, New York","7559","2742","1278","265","344","669","1464","4817","850","462","129","80","253","388","3967","3068","713","919","1436","899"
"8710000US3614622","ZCTA5 14622, New York","3278","2399","806","228","133","445","1593","879","222","95","26","8","61","127","657","348","55","46","247","309"
"8710000US3614623","ZCTA5 14623, New York","4463","3318","1358","494","228","636","1960","1145","365","155","47","18","90","210","780","415","86","62","267","365"
"8710000US3614624","ZCTA5 14624, New York","9835","7684","3021","705","522","1794","4663","2151","558","307","71","34","202","251","1593","911","142","119","650","682"
"8710000US3614625","ZCTA5 14625, New York","2899","2382","883","201","123","559","1499","517","168","91","20","8","63","77","349","181","31","16","134","168"
"8710000US3614626","ZCTA5 14626, New York","8178","6332","2378","487","427","1464","3954","1846","487","254","69","27","158","233","1359","813","152","144","517","546"
"8710000US3614627","ZCTA5 14627, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3614701","ZCTA5 14701, New York","10169","6730","2434","564","488","1382","4296","3439","920","592","186","87","319","328","2519","1844","504","386","954","675"
"8710000US3614706","ZCTA5 14706, New York","1679","1354","514","85","115","314","840","325","92","58","26","8","24","34","233","155","31","32","92","78"
"8710000US3614707","ZCTA5 14707, New York","60","45","19","4","5","10","26","15","6","5","3","2","0","1","9","8","1","1","6","1"
"8710000US3614708","ZCTA5 14708, New York","49","44","15","2","6","7","29","5","1","1","0","0","1","0","4","4","1","0","3","0"
"8710000US3614709","ZCTA5 14709, New York","418","336","124","26","22","76","212","82","38","31","7","2","22","7","44","26","12","4","10","18"
"8710000US3614710","ZCTA5 14710, New York","1046","866","286","61","54","171","580","180","70","37","12","4","21","33","110","74","13","11","50","36"
"8710000US3614711","ZCTA5 14711, New York","477","366","145","36","39","70","221","111","40","26","11","3","12","14","71","47","8","8","31","24"
"8710000US3614712","ZCTA5 14712, New York","977","819","275","43","49","183","544","158","52","23","5","2","16","29","106","58","12","8","38","48"
"8710000US3614714","ZCTA5 14714, New York","121","100","37","11","10","16","63","21","11","10","5","0","5","1","10","8","3","1","4","2"
"8710000US3614715","ZCTA5 14715, New York","734","537","220","48","44","128","317","197","74","50","17","9","24","24","123","87","15","16","56","36"
"8710000US3614716","ZCTA5 14716, New York","604","419","183","37","39","107","236","185","59","42","10","11","21","17","126","88","20","18","50","38"
"8710000US3614717","ZCTA5 14717, New York","194","152","34","9","5","20","118","42","17","8","1","0","7","9","25","12","2","1","9","13"
